Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.2-10.0.0.1-1946-80-6,10.0.0.2,1946,10.0.0.1,80,6,01/07/2024 07:28:05 PM,10170,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.65683382497542,10170.0,0.0,10170.0,10170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,98.32841691248771,98.32841691248771,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1769-80-6,10.0.0.2,1769,10.0.0.1,80,6,01/07/2024 07:28:02 PM,10364,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.97568506368196,10364.0,0.0,10364.0,10364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.48784253184098,96.48784253184098,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2019-80-6,10.0.0.2,2019,10.0.0.1,80,6,01/07/2024 07:28:06 PM,770806,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.594686600778925,770806.0,0.0,770806.0,770806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.2973433003894626,1.2973433003894626,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1640-80-6,10.0.0.2,1640,10.0.0.1,80,6,01/07/2024 07:28:00 PM,10419,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.9570016316345,10419.0,0.0,10419.0,10419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,95.97850081581726,95.97850081581726,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1647-80-6,10.0.0.2,1647,10.0.0.1,80,6,01/07/2024 07:28:00 PM,10427,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.80972475304497,10427.0,0.0,10427.0,10427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,95.90486237652249,95.90486237652249,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1955-80-6,10.0.0.2,1955,10.0.0.1,80,6,01/07/2024 07:28:05 PM,1166860,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7140016797216462,1166860.0,0.0,1166860.0,1166860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.8570008398608231,0.8570008398608231,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1816-80-6,10.0.0.2,1816,10.0.0.1,80,6,01/07/2024 07:28:03 PM,10627,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.19986826009222,10627.0,0.0,10627.0,10627.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,94.09993413004611,94.09993413004611,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3151-80-6,10.0.0.3,3151,10.0.0.1,80,6,01/07/2024 07:29:30 PM,10750,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.046511627907,10750.0,0.0,10750.0,10750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,93.0232558139535,93.0232558139535,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1786-80-6,10.0.0.2,1786,10.0.0.1,80,6,01/07/2024 07:28:03 PM,10705,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.82858477347037,10705.0,0.0,10705.0,10705.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,93.41429238673518,93.41429238673518,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1471-80-6,10.0.0.2,1471,10.0.0.1,80,6,01/07/2024 07:27:58 PM,11369,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.9169671914856,11369.0,0.0,11369.0,11369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,87.9584835957428,87.9584835957428,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1833-80-6,10.0.0.2,1833,10.0.0.1,80,6,01/07/2024 07:28:03 PM,10979,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.16595318335004,10979.0,0.0,10979.0,10979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,91.08297659167502,91.08297659167502,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2044-80-6,10.0.0.2,2044,10.0.0.1,80,6,01/07/2024 07:28:06 PM,745673,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.682140831168622,745673.0,0.0,745673.0,745673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.341070415584311,1.341070415584311,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3021-80-6,10.0.0.3,3021,10.0.0.1,80,6,01/07/2024 07:28:23 PM,10335,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.5171746492501,10335.0,0.0,10335.0,10335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.75858732462505,96.75858732462505,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1445-80-6,10.0.0.2,1445,10.0.0.1,80,6,01/07/2024 07:27:58 PM,10431,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.73617102866456,10431.0,0.0,10431.0,10431.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,95.86808551433228,95.86808551433228,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1656-80-6,10.0.0.2,1656,10.0.0.1,80,6,01/07/2024 07:28:01 PM,10390,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.49278152069297,10390.0,0.0,10390.0,10390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.24639076034649,96.24639076034649,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1517-80-6,10.0.0.2,1517,10.0.0.1,80,6,01/07/2024 07:27:59 PM,11139,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.54933117874137,11139.0,0.0,11139.0,11139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,89.77466558937068,89.77466558937068,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1584-80-6,10.0.0.2,1584,10.0.0.1,80,6,01/07/2024 07:27:59 PM,10517,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.16829894456595,10517.0,0.0,10517.0,10517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,95.08414947228297,95.08414947228297,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2070-80-6,10.0.0.2,2070,10.0.0.1,80,6,01/07/2024 07:28:06 PM,575986,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4723066185636458,575986.0,0.0,575986.0,575986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.7361533092818229,1.7361533092818229,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-2989-80-6,10.0.0.3,2989,10.0.0.1,80,6,01/07/2024 07:28:07 PM,10192,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.23233908948194,10192.0,0.0,10192.0,10192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,98.11616954474097,98.11616954474097,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1842-80-6,10.0.0.2,1842,10.0.0.1,80,6,01/07/2024 07:28:04 PM,13781,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.12734924896597,13781.0,0.0,13781.0,13781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,72.56367462448299,72.56367462448299,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1930-80-6,10.0.0.2,1930,10.0.0.1,80,6,01/07/2024 07:28:05 PM,13656,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.4557703573521,13656.0,0.0,13656.0,13656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,73.22788517867605,73.22788517867605,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1398-80-6,10.0.0.2,1398,10.0.0.1,80,6,01/07/2024 07:27:57 PM,11467,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.41353449027645,11467.0,0.0,11467.0,11467.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,87.20676724513822,87.20676724513822,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2003-80-6,10.0.0.2,2003,10.0.0.1,80,6,01/07/2024 07:28:06 PM,775647,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.578492535908732,775647.0,0.0,775647.0,775647.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.289246267954366,1.289246267954366,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1703-80-6,10.0.0.2,1703,10.0.0.1,80,6,01/07/2024 07:28:01 PM,10248,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.160031225605,10248.0,0.0,10248.0,10248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.5800156128025,97.5800156128025,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3078-80-6,10.0.0.3,3078,10.0.0.1,80,6,01/07/2024 07:28:51 PM,13857,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.33138485963772,13857.0,0.0,13857.0,13857.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,72.16569242981886,72.16569242981886,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3109-80-6,10.0.0.3,3109,10.0.0.1,80,6,01/07/2024 07:29:08 PM,11938,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.53224995811692,11938.0,0.0,11938.0,11938.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,83.76612497905846,83.76612497905846,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1719-80-6,10.0.0.2,1719,10.0.0.1,80,6,01/07/2024 07:28:02 PM,10127,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.4918534610447,10127.0,0.0,10127.0,10127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,98.74592673052236,98.74592673052236,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3176-80-6,10.0.0.3,3176,10.0.0.1,80,6,01/07/2024 07:29:42 PM,12811,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1158379517602,12811.0,0.0,12811.0,12811.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,78.0579189758801,78.0579189758801,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1631-80-6,10.0.0.2,1631,10.0.0.1,80,6,01/07/2024 07:28:00 PM,10425,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.84652278177458,10425.0,0.0,10425.0,10425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,95.92326139088729,95.92326139088729,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3037-80-6,10.0.0.3,3037,10.0.0.1,80,6,01/07/2024 07:28:31 PM,10212,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.84802193497845,10212.0,0.0,10212.0,10212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.92401096748922,97.92401096748922,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1770-80-6,10.0.0.2,1770,10.0.0.1,80,6,01/07/2024 07:28:02 PM,10328,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.64833462432222,10328.0,0.0,10328.0,10328.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.82416731216111,96.82416731216111,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1404-80-6,10.0.0.2,1404,10.0.0.1,80,6,01/07/2024 07:27:58 PM,10264,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.85580670303975,10264.0,0.0,10264.0,10264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.42790335151987,97.42790335151987,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1413-80-6,10.0.0.2,1413,10.0.0.1,80,6,01/07/2024 07:27:58 PM,10266,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.8178453146308,10266.0,0.0,10266.0,10266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.4089226573154,97.4089226573154,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2124-80-6,10.0.0.2,2124,10.0.0.1,80,6,01/07/2024 07:28:06 PM,331877,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.026329031538793,331877.0,0.0,331877.0,331877.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.0131645157693967,3.0131645157693967,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1391-80-6,10.0.0.2,1391,10.0.0.1,80,6,01/07/2024 07:27:57 PM,10257,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.98878814468168,10257.0,0.0,10257.0,10257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.49439407234084,97.49439407234084,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1727-80-6,10.0.0.2,1727,10.0.0.1,80,6,01/07/2024 07:28:02 PM,11061,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.8154778049001,11061.0,0.0,11061.0,11061.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90.40773890245005,90.40773890245005,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3101-80-6,10.0.0.3,3101,10.0.0.1,80,6,01/07/2024 07:29:04 PM,15216,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.44058885383805,15216.0,0.0,15216.0,15216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,65.72029442691903,65.72029442691903,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1543-80-6,10.0.0.2,1543,10.0.0.1,80,6,01/07/2024 07:27:59 PM,10126,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.51135690302192,10126.0,0.0,10126.0,10126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,98.75567845151096,98.75567845151096,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1858-80-6,10.0.0.2,1858,10.0.0.1,80,6,01/07/2024 07:28:04 PM,10595,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.7682869277961,10595.0,0.0,10595.0,10595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,94.38414346389806,94.38414346389806,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1913-80-6,10.0.0.2,1913,10.0.0.1,80,6,01/07/2024 07:28:05 PM,10330,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.61084220716359,10330.0,0.0,10330.0,10330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.80542110358179,96.80542110358179,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2085-80-6,10.0.0.2,2085,10.0.0.1,80,6,01/07/2024 07:28:06 PM,502070,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.983508275738443,502070.0,0.0,502070.0,502070.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.9917541378692214,1.9917541378692214,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1690-80-6,10.0.0.2,1690,10.0.0.1,80,6,01/07/2024 07:28:01 PM,14365,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.22728854855552,14365.0,0.0,14365.0,14365.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,69.61364427427776,69.61364427427776,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1891-80-6,10.0.0.2,1891,10.0.0.1,80,6,01/07/2024 07:28:04 PM,11060,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.83182640144665,11060.0,0.0,11060.0,11060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90.41591320072332,90.41591320072332,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2125-80-6,10.0.0.2,2125,10.0.0.1,80,6,01/07/2024 07:28:06 PM,329785,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.064557211516594,329785.0,0.0,329785.0,329785.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.032278605758297,3.032278605758297,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3102-80-6,10.0.0.3,3102,10.0.0.1,80,6,01/07/2024 07:29:05 PM,10196,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.15535504119262,10196.0,0.0,10196.0,10196.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,98.07767752059631,98.07767752059631,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
